"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.vqa_answer"	"Answer.confidence"
"3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000019949.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3HWRJOOET6ROOUOGOMR5EB1NDJXESV"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 19:09:31 CDT 2017"	"Mon Apr 24 19:09:12 CDT 2017"	"Mon Apr 24 19:09:31 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000019949.png"",""dataset"":""abstract"",""question"":""What is the circle on the tree?"",""answer"":""hole"",""rectangle"":{""startX"":265.1700134277344,""startY"":102.97000122070312,""w"":45,""h"":49},""goPage2Time"":""2017-04-25T00:08:31.819Z"",""startDrawTime"":""2017-04-25T00:08:36.649Z"",""goPage3Time"":""2017-04-25T00:08:43.289Z"",""startInputTime"":""2017-04-25T00:08:45.652Z"",""submitTime"":""2017-04-25T00:08:47.961Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[72,79,76,69],""timeTypeStream"":[""2017-04-25T00:08:45.650Z"",""2017-04-25T00:08:45.881Z"",""2017-04-25T00:08:46.105Z"",""2017-04-25T00:08:46.321Z""],""confidence"":""yes""}"	"hole"	"yes"
"3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000019949.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"39ZSFO5CA9LCEN2CRSXWQSW33OEJU1"	"A64ZW1TX2A7I4"	"Submitted"	"Tue May 09 19:23:58 CDT 2017"	"Mon Apr 24 19:23:31 CDT 2017"	"Mon Apr 24 19:23:58 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000019949.png"",""dataset"":""abstract"",""question"":""What is the circle on the tree?"",""answer"":""beehive "",""rectangle"":{""startX"":366.5,""startY"":60.171875,""w"":40,""h"":49},""goPage2Time"":""2017-04-25T00:24:04.629Z"",""startDrawTime"":""2017-04-25T00:24:11.168Z"",""goPage3Time"":""2017-04-25T00:24:19.083Z"",""startInputTime"":""2017-04-25T00:24:22.042Z"",""submitTime"":""2017-04-25T00:24:27.103Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,69,69,72,73,86,69],""timeTypeStream"":[""2017-04-25T00:24:22.008Z"",""2017-04-25T00:24:22.340Z"",""2017-04-25T00:24:22.544Z"",""2017-04-25T00:24:22.920Z"",""2017-04-25T00:24:23.115Z"",""2017-04-25T00:24:23.488Z"",""2017-04-25T00:24:23.775Z""],""confidence"":""yes""}"	"beehive "	"yes"
"3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000019949.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3HMVI3QICKHM0F6DB4OFPD6U5VQ1YE"	"A34VJG7ZCJ8LX"	"Submitted"	"Tue May 09 19:25:21 CDT 2017"	"Mon Apr 24 19:25:00 CDT 2017"	"Mon Apr 24 19:25:21 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000019949.png"",""dataset"":""abstract"",""question"":""What is the circle on the tree?"",""answer"":""beehive"",""rectangle"":{""startX"":367.0454406738281,""startY"":59.625,""w"":40,""h"":43},""goPage2Time"":""2017-04-25T00:24:27.630Z"",""startDrawTime"":""2017-04-25T00:24:31.713Z"",""goPage3Time"":""2017-04-25T00:24:36.249Z"",""startInputTime"":""2017-04-25T00:24:38.288Z"",""submitTime"":""2017-04-25T00:24:42.962Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,69,69,72,73,86,69],""timeTypeStream"":[""2017-04-25T00:24:38.285Z"",""2017-04-25T00:24:38.661Z"",""2017-04-25T00:24:38.873Z"",""2017-04-25T00:24:39.381Z"",""2017-04-25T00:24:39.573Z"",""2017-04-25T00:24:39.829Z"",""2017-04-25T00:24:40.117Z""],""confidence"":""yes""}"	"beehive"	"yes"
"3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000019949.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"30ZX6P7VF9K3UBTA88NQK91BKYW2J5"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:48:59 CDT 2017"	"Mon Apr 24 19:48:34 CDT 2017"	"Mon Apr 24 19:48:59 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000019949.png"",""dataset"":""abstract"",""question"":""What is the circle on the tree?"",""answer"":""beehive"",""rectangle"":{""startX"":359.0555419921875,""startY"":66.0555419921875,""w"":47,""h"":38},""goPage2Time"":""2017-04-25T00:49:00.083Z"",""startDrawTime"":""2017-04-25T00:49:05.234Z"",""goPage3Time"":""2017-04-25T00:49:07.537Z"",""startInputTime"":""2017-04-25T00:49:08.785Z"",""submitTime"":""2017-04-25T00:49:12.092Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,69,69,72,73,86,69],""timeTypeStream"":[""2017-04-25T00:49:08.783Z"",""2017-04-25T00:49:08.915Z"",""2017-04-25T00:49:09.091Z"",""2017-04-25T00:49:09.234Z"",""2017-04-25T00:49:09.428Z"",""2017-04-25T00:49:09.620Z"",""2017-04-25T00:49:09.733Z""],""confidence"":""yes""}"	"beehive"	"yes"
"3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000019949.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKTDPZBDB2HFS3JK9MA6AG"	"31UV0MXWNR1ZYXSR894O6FPNRTZI5B"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:21:28 CDT 2017"	"Mon Apr 24 20:20:17 CDT 2017"	"Mon Apr 24 20:21:28 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000019949.png"",""dataset"":""abstract"",""question"":""What is the circle on the tree?"",""answer"":""knothole"",""rectangle"":{""startX"":219.27777099609375,""startY"":81.45834350585938,""w"":24,""h"":40},""goPage2Time"":""2017-04-25T01:19:36.287Z"",""startDrawTime"":""2017-04-25T01:20:31.071Z"",""goPage3Time"":""2017-04-25T01:20:35.572Z"",""startInputTime"":""2017-04-25T01:20:38.418Z"",""submitTime"":""2017-04-25T01:20:42.819Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[75,78,79,84,72,79,76,69],""timeTypeStream"":[""2017-04-25T01:20:38.414Z"",""2017-04-25T01:20:38.629Z"",""2017-04-25T01:20:38.874Z"",""2017-04-25T01:20:39.412Z"",""2017-04-25T01:20:39.652Z"",""2017-04-25T01:20:39.821Z"",""2017-04-25T01:20:40.068Z"",""2017-04-25T01:20:40.353Z""],""confidence"":""maybe""}"	"knothole"	"maybe"
"3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000003371.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3KIBXJ1WD6JCC2OXDRLZS14R0SSKOS"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 19:55:39 CDT 2017"	"Mon Apr 24 19:54:56 CDT 2017"	"Mon Apr 24 19:55:39 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000003371.png"",""dataset"":""abstract"",""question"":""What is the predominant color of the room?"",""answer"":""Tan"",""rectangle"":{""startX"":3,""startY"":6.171875,""w"":551,""h"":211},""goPage2Time"":""2017-04-25T00:55:05.524Z"",""startDrawTime"":""2017-04-25T00:55:14.753Z"",""goPage3Time"":""2017-04-25T00:55:38.941Z"",""startInputTime"":""2017-04-25T00:55:43.231Z"",""submitTime"":""2017-04-25T00:55:46.142Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-04-25T00:55:43.215Z"",""2017-04-25T00:55:43.465Z"",""2017-04-25T00:55:43.824Z""],""confidence"":""yes""}"	"Tan"	"yes"
"3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000003371.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3N4BPTXIO9H7P78U9DX8R7WGIEGKU5"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:56:23 CDT 2017"	"Mon Apr 24 19:56:08 CDT 2017"	"Mon Apr 24 19:56:23 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000003371.png"",""dataset"":""abstract"",""question"":""What is the predominant color of the room?"",""answer"":""tan"",""rectangle"":{""startX"":1.0555419921875,""startY"":6.0555419921875,""w"":516,""h"":309},""goPage2Time"":""2017-04-25T00:56:23.382Z"",""startDrawTime"":""2017-04-25T00:56:28.672Z"",""goPage3Time"":""2017-04-25T00:56:32.199Z"",""startInputTime"":""2017-04-25T00:56:33.430Z"",""submitTime"":""2017-04-25T00:56:35.145Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-04-25T00:56:33.428Z"",""2017-04-25T00:56:33.577Z"",""2017-04-25T00:56:33.695Z""],""confidence"":""yes""}"	"tan"	"yes"
"3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000003371.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"35DR22AR5E9TADUITCGWUSEI1ABX3Z"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:10:39 CDT 2017"	"Mon Apr 24 20:09:52 CDT 2017"	"Mon Apr 24 20:10:39 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000003371.png"",""dataset"":""abstract"",""question"":""What is the predominant color of the room?"",""answer"":""dusky"",""rectangle"":{""startX"":267.27777099609375,""startY"":158.90277099609375,""w"":42,""h"":45},""goPage2Time"":""2017-04-25T01:09:10.727Z"",""startDrawTime"":""2017-04-25T01:09:44.897Z"",""goPage3Time"":""2017-04-25T01:09:47.479Z"",""startInputTime"":""2017-04-25T01:09:50.663Z"",""submitTime"":""2017-04-25T01:09:54.256Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,85,83,75,89],""timeTypeStream"":[""2017-04-25T01:09:50.660Z"",""2017-04-25T01:09:51.030Z"",""2017-04-25T01:09:51.202Z"",""2017-04-25T01:09:51.534Z"",""2017-04-25T01:09:51.837Z""],""confidence"":""maybe""}"	"dusky"	"maybe"
"3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000003371.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3E47SOBEYRLKXI16NJRWKLVXJAOCIG"	"AWMQYV1RQM94M"	"Submitted"	"Tue May 09 21:22:06 CDT 2017"	"Mon Apr 24 21:21:38 CDT 2017"	"Mon Apr 24 21:22:06 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000003371.png"",""dataset"":""abstract"",""question"":""What is the predominant color of the room?"",""answer"":""tan"",""rectangle"":{""startX"":-0.8333740234375,""startY"":-0.1666717529296875,""w"":556,""h"":212},""goPage2Time"":""2017-04-25T02:21:53.211Z"",""startDrawTime"":""2017-04-25T02:21:56.624Z"",""goPage3Time"":""2017-04-25T02:22:00.036Z"",""startInputTime"":""2017-04-25T02:22:02.163Z"",""submitTime"":""2017-04-25T02:22:05.415Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-04-25T02:22:02.147Z"",""2017-04-25T02:22:02.771Z"",""2017-04-25T02:22:03.201Z""],""confidence"":""yes""}"	"tan"	"yes"
"3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000003371.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZA44TMCRYSOWQGJCVDPB4V"	"3K2755HG5TSASJ5UM7GM1U0NOI8FDS"	"A3BP890CXV4UMN"	"Submitted"	"Tue May 09 21:25:48 CDT 2017"	"Mon Apr 24 21:25:00 CDT 2017"	"Mon Apr 24 21:25:48 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000003371.png"",""dataset"":""abstract"",""question"":""What is the predominant color of the room?"",""answer"":""beige"",""rectangle"":{""startX"":2.5,""startY"":5.4666595458984375,""w"":547,""h"":212},""goPage2Time"":""2017-04-25T02:25:06.350Z"",""startDrawTime"":""2017-04-25T02:25:21.371Z"",""goPage3Time"":""2017-04-25T02:25:33.091Z"",""startInputTime"":""2017-04-25T02:25:42.015Z"",""submitTime"":""2017-04-25T02:25:47.948Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,69,73,71,69],""timeTypeStream"":[""2017-04-25T02:25:41.995Z"",""2017-04-25T02:25:42.407Z"",""2017-04-25T02:25:42.817Z"",""2017-04-25T02:25:43.231Z"",""2017-04-25T02:25:43.566Z""],""confidence"":""yes""}"	"beige"	"yes"
"3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000008788.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"39DD6S19JQ0LP6AUJELDA4YQ0YXEZ0"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 19:10:23 CDT 2017"	"Mon Apr 24 19:10:09 CDT 2017"	"Mon Apr 24 19:10:23 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000008788.png"",""dataset"":""abstract"",""question"":""Is the mouse under the chair?"",""answer"":""yes"",""rectangle"":{""startX"":423.1700134277344,""startY"":250.97000122070312,""w"":52,""h"":26},""goPage2Time"":""2017-04-25T00:09:30.342Z"",""startDrawTime"":""2017-04-25T00:09:33.794Z"",""goPage3Time"":""2017-04-25T00:09:37.218Z"",""startInputTime"":""2017-04-25T00:09:39.277Z"",""submitTime"":""2017-04-25T00:09:40.850Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-25T00:09:39.275Z"",""2017-04-25T00:09:39.562Z"",""2017-04-25T00:09:39.858Z""],""confidence"":""yes""}"	"yes"	"yes"
"3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000008788.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3WETL7AQWUXK8UA8N6X129NY8AZ35R"	"A3JGB77LDAM21N"	"Submitted"	"Tue May 09 19:14:45 CDT 2017"	"Mon Apr 24 19:14:25 CDT 2017"	"Mon Apr 24 19:14:45 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000008788.png"",""dataset"":""abstract"",""question"":""Is the mouse under the chair?"",""answer"":""yes"",""rectangle"":{""startX"":369.5,""startY"":124.46665954589844,""w"":143,""h"":155},""goPage2Time"":""2017-04-25T00:14:31.010Z"",""startDrawTime"":""2017-04-25T00:14:36.984Z"",""goPage3Time"":""2017-04-25T00:14:39.804Z"",""startInputTime"":""2017-04-25T00:14:42.382Z"",""submitTime"":""2017-04-25T00:14:45.136Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-25T00:14:42.356Z"",""2017-04-25T00:14:42.478Z"",""2017-04-25T00:14:42.605Z""],""confidence"":""yes""}"	"yes"	"yes"
"3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000008788.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3IXQG4FA2UN8CCGX5PPOW8QCIZX9BJ"	"A1FIF6TYWWU5FK"	"Submitted"	"Tue May 09 19:42:47 CDT 2017"	"Mon Apr 24 19:42:13 CDT 2017"	"Mon Apr 24 19:42:47 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000008788.png"",""dataset"":""abstract"",""question"":""Is the mouse under the chair?"",""answer"":""yes"",""rectangle"":{""startX"":429.5,""startY"":257.171875,""w"":29,""h"":16},""goPage2Time"":""2017-04-25T00:42:43.819Z"",""startDrawTime"":""2017-04-25T00:42:48.691Z"",""goPage3Time"":""2017-04-25T00:42:57.092Z"",""startInputTime"":""2017-04-25T00:43:02.414Z"",""submitTime"":""2017-04-25T00:43:07.023Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-25T00:43:02.410Z"",""2017-04-25T00:43:03.254Z"",""2017-04-25T00:43:03.258Z""],""confidence"":""yes""}"	"yes"	"yes"
"3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000008788.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3MB8LZR5BGI46HL00Z570K0X5NNKLB"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:53:44 CDT 2017"	"Mon Apr 24 19:53:32 CDT 2017"	"Mon Apr 24 19:53:44 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000008788.png"",""dataset"":""abstract"",""question"":""Is the mouse under the chair?"",""answer"":""no"",""rectangle"":{""startX"":377.0555419921875,""startY"":131.0555419921875,""w"":135,""h"":144},""goPage2Time"":""2017-04-25T00:53:46.688Z"",""startDrawTime"":""2017-04-25T00:53:51.553Z"",""goPage3Time"":""2017-04-25T00:53:54.185Z"",""startInputTime"":""2017-04-25T00:53:55.170Z"",""submitTime"":""2017-04-25T00:53:56.950Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:53:55.168Z"",""2017-04-25T00:53:55.248Z""],""confidence"":""maybe""}"	"no"	"maybe"
"3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:06 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000008788.png"	"600"	"1296000"	"Mon May 01 18:25:06 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S829FDFT2PO6LYLWZH7IH4ART6DXJ"	"38BQUHLA9XP72QO0Y3YF7EWVPXPOM3"	"A2C929NA28XOWX"	"Submitted"	"Tue May 09 20:51:00 CDT 2017"	"Mon Apr 24 20:50:44 CDT 2017"	"Mon Apr 24 20:51:00 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000008788.png"",""dataset"":""abstract"",""question"":""Is the mouse under the chair?"",""answer"":""yes"",""rectangle"":{""startX"":361.68182373046875,""startY"":122.54830932617188,""w"":165,""h"":162},""goPage2Time"":""2017-04-25T01:50:51.360Z"",""startDrawTime"":""2017-04-25T01:50:54.828Z"",""goPage3Time"":""2017-04-25T01:50:57.314Z"",""startInputTime"":""2017-04-25T01:50:58.570Z"",""submitTime"":""2017-04-25T01:51:00.834Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-25T01:50:58.568Z"",""2017-04-25T01:50:58.624Z"",""2017-04-25T01:50:58.711Z""],""confidence"":""yes""}"	"yes"	"yes"
"3NZ1E5QA6ZPMP5GRCX76V8PQV9KB50"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:07 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000001527.png"	"600"	"1296000"	"Mon May 01 18:25:07 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3NZ1E5QA6ZPMP5GRCX76V8PQV9KB50"	"3JW0YLFXRU5BCBRGTRVCX6B8Q0VWW5"	"A32LNVRHDOWZNU"	"Submitted"	"Tue May 09 18:27:49 CDT 2017"	"Mon Apr 24 18:27:23 CDT 2017"	"Mon Apr 24 18:27:49 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000001527.png"",""dataset"":""abstract"",""question"":""What color is the dog?"",""answer"":""beige"",""rectangle"":{""startX"":423.611083984375,""startY"":237.94444274902344,""w"":68,""h"":49},""goPage2Time"":""2017-04-24T23:27:27.547Z"",""startDrawTime"":""2017-04-24T23:27:35.259Z"",""goPage3Time"":""2017-04-24T23:27:37.327Z"",""startInputTime"":""2017-04-24T23:27:42.983Z"",""submitTime"":""2017-04-24T23:27:48.614Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,69,73,71,69],""timeTypeStream"":[""2017-04-24T23:27:42.983Z"",""2017-04-24T23:27:43.278Z"",""2017-04-24T23:27:43.390Z"",""2017-04-24T23:27:43.680Z"",""2017-04-24T23:27:44.230Z""],""confidence"":""yes""}"	"beige"	"yes"
