"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.confidence"	"Answer.vqa_answer"
"3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000439356.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3GD6L00D3TMM6YHZS104VIJNWQXM14"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:41:10 CDT 2017"	"Wed Apr 26 12:40:49 CDT 2017"	"Wed Apr 26 12:41:10 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000439356.jpg"",""dataset"":""real"",""question"":""What street sign is on the right?"",""answer"":""Ludlow"",""rectangle"":{""startX"":259,""startY"":109.96665954589844,""w"":152,""h"":57},""goPage2Time"":""2017-04-26T17:41:14.676Z"",""startDrawTime"":""2017-04-26T17:41:19.069Z"",""goPage3Time"":""2017-04-26T17:41:26.529Z"",""startInputTime"":""2017-04-26T17:41:28.860Z"",""submitTime"":""2017-04-26T17:41:33.420Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[76,76,85,68,76,79,87],""timeTypeStream"":[""2017-04-26T17:41:28.849Z"",""2017-04-26T17:41:29.520Z"",""2017-04-26T17:41:29.688Z"",""2017-04-26T17:41:29.832Z"",""2017-04-26T17:41:29.968Z"",""2017-04-26T17:41:30.128Z"",""2017-04-26T17:41:30.232Z""],""confidence"":""yes""}"	"yes"	"Ludlow"
"3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000439356.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"323Q6SJS8J5R4ZAW83ZCSFFLGERFHZ"	"A32QOCAC7XZJCP"	"Submitted"	"Thu May 11 13:59:44 CDT 2017"	"Wed Apr 26 13:58:52 CDT 2017"	"Wed Apr 26 13:59:44 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000439356.jpg"",""dataset"":""real"",""question"":""What street sign is on the right?"",""answer"":""Street Sign (Ludlow Street)"",""rectangle"":{""startX"":250.04547119140625,""startY"":101.63922119140625,""w"":151,""h"":64},""goPage2Time"":""2017-05-08T05:05:23.780Z"",""startDrawTime"":""2017-05-08T05:05:29.907Z"",""goPage3Time"":""2017-05-08T05:05:51.533Z"",""startInputTime"":""2017-05-08T05:05:56.477Z"",""submitTime"":""2017-05-08T05:06:11.444Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[83,84,82,69,69,84,83,73,71,78,57,76,85,68,76,79,87,83,84,82,69,69,69,84,48],""timeTypeStream"":[""2017-05-08T05:05:56.475Z"",""2017-05-08T05:05:56.660Z"",""2017-05-08T05:05:56.878Z"",""2017-05-08T05:05:57.164Z"",""2017-05-08T05:05:57.331Z"",""2017-05-08T05:05:57.546Z"",""2017-05-08T05:05:58.812Z"",""2017-05-08T05:05:58.964Z"",""2017-05-08T05:05:59.222Z"",""2017-05-08T05:05:59.471Z"",""2017-05-08T05:06:00.470Z"",""2017-05-08T05:06:00.936Z"",""2017-05-08T05:06:01.190Z"",""2017-05-08T05:06:01.411Z"",""2017-05-08T05:06:01.597Z"",""2017-05-08T05:06:01.788Z"",""2017-05-08T05:06:01.924Z"",""2017-05-08T05:06:02.534Z"",""2017-05-08T05:06:02.679Z"",""2017-05-08T05:06:02.904Z"",""2017-05-08T05:06:03.273Z"",""2017-05-08T05:06:03.428Z"",""2017-05-08T05:06:03.560Z"",""2017-05-08T05:06:05.344Z"",""2017-05-08T05:06:06.260Z""],""confidence"":""yes""}"	"yes"	"Street Sign (Ludlow Street)"
"3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000439356.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3LJ7UR74RI29GFZIRKY66VFQD12N45"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:34:06 CDT 2017"	"Wed Apr 26 16:33:49 CDT 2017"	"Wed Apr 26 16:34:06 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000439356.jpg"",""dataset"":""real"",""question"":""What street sign is on the right?"",""answer"":""ludlow"",""rectangle"":{""startX"":258.0555419921875,""startY"":96.83334350585938,""w"":146,""h"":89},""goPage2Time"":""2017-04-26T21:34:06.631Z"",""startDrawTime"":""2017-04-26T21:34:14.211Z"",""goPage3Time"":""2017-04-26T21:34:16.197Z"",""startInputTime"":""2017-04-26T21:34:16.920Z"",""submitTime"":""2017-04-26T21:34:22.188Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[76,85,68,79,76,79,87],""timeTypeStream"":[""2017-04-26T21:34:16.919Z"",""2017-04-26T21:34:17.514Z"",""2017-04-26T21:34:17.647Z"",""2017-04-26T21:34:17.843Z"",""2017-04-26T21:34:18.699Z"",""2017-04-26T21:34:18.905Z"",""2017-04-26T21:34:18.984Z""],""confidence"":""yes""}"	"yes"	"ludlow"
"3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000439356.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3YGXWBAF716QPB2R2UPSQKLEEXR4C7"	"A16TPV9T2VG2CJ"	"Submitted"	"Thu May 11 17:16:13 CDT 2017"	"Wed Apr 26 17:15:52 CDT 2017"	"Wed Apr 26 17:16:13 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000439356.jpg"",""dataset"":""real"",""question"":""What street sign is on the right?"",""answer"":""Judlow"",""rectangle"":{""startX"":258.1700134277344,""startY"":106.97000122070312,""w"":133,""h"":65},""goPage2Time"":""2017-04-26T22:15:08.810Z"",""startDrawTime"":""2017-04-26T22:15:13.418Z"",""goPage3Time"":""2017-04-26T22:15:20.450Z"",""startInputTime"":""2017-04-26T22:15:22.818Z"",""submitTime"":""2017-04-26T22:15:26.626Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[74,85,68,76,79,87],""timeTypeStream"":[""2017-04-26T22:15:22.816Z"",""2017-04-26T22:15:23.104Z"",""2017-04-26T22:15:23.352Z"",""2017-04-26T22:15:23.576Z"",""2017-04-26T22:15:23.776Z"",""2017-04-26T22:15:23.960Z""],""confidence"":""yes""}"	"yes"	"Judlow"
"3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000439356.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3T5ZXGO9DEC70P2523BCF1RKI9YZQE"	"3X3OR7WPZ0PKBGJZRA84AFR6AS98L6"	"A3KPQ7L5FS8SD6"	"Submitted"	"Thu May 11 19:52:04 CDT 2017"	"Wed Apr 26 19:51:07 CDT 2017"	"Wed Apr 26 19:52:04 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000439356.jpg"",""dataset"":""real"",""question"":""What street sign is on the right?"",""answer"":""Ludlow"",""rectangle"":{""startX"":258.5,""startY"":109.171875,""w"":127,""h"":55},""goPage2Time"":""2017-04-27T00:51:10.341Z"",""startDrawTime"":""2017-04-27T00:51:18.015Z"",""goPage3Time"":""2017-04-27T00:51:44.574Z"",""startInputTime"":""2017-04-27T00:51:57.868Z"",""submitTime"":""2017-04-27T00:52:03.883Z"",""deleteCnt"":4,""editCnt"":2,""keyTypeStream"":[76,85,68,76,68,85,68,76,79,87],""timeTypeStream"":[""2017-04-27T00:51:57.864Z"",""2017-04-27T00:51:58.044Z"",""2017-04-27T00:51:58.184Z"",""2017-04-27T00:51:58.412Z"",""2017-04-27T00:51:59.611Z"",""2017-04-27T00:52:00.305Z"",""2017-04-27T00:52:00.436Z"",""2017-04-27T00:52:00.817Z"",""2017-04-27T00:52:01.091Z"",""2017-04-27T00:52:01.207Z""],""confidence"":""yes""}"	"yes"	"Ludlow"
"36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000567121.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3M68NM076IW8A0VO3F82CD4EAOAR6T"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:30:05 CDT 2017"	"Wed Apr 26 12:29:30 CDT 2017"	"Wed Apr 26 12:30:05 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000567121.jpg"",""dataset"":""real"",""question"":""What color is her visor?"",""answer"":""white"",""rectangle"":{""startX"":165,""startY"":218.96665954589844,""w"":34,""h"":37},""goPage2Time"":""2017-04-26T17:30:06.245Z"",""startDrawTime"":""2017-04-26T17:30:16.745Z"",""goPage3Time"":""2017-04-26T17:30:24.614Z"",""startInputTime"":""2017-04-26T17:30:26.410Z"",""submitTime"":""2017-04-26T17:30:28.936Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-04-26T17:30:26.404Z"",""2017-04-26T17:30:26.579Z"",""2017-04-26T17:30:26.659Z"",""2017-04-26T17:30:26.787Z"",""2017-04-26T17:30:26.931Z""],""confidence"":""yes""}"	"yes"	"white"
"36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000567121.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3T111IHZ5FFVSJXM1MBEWNVG0PL9RP"	"A2T204BCG3GLI"	"Submitted"	"Thu May 11 12:46:19 CDT 2017"	"Wed Apr 26 12:45:37 CDT 2017"	"Wed Apr 26 12:46:19 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000567121.jpg"",""dataset"":""real"",""question"":""What color is her visor?"",""answer"":""White"",""rectangle"":{""startX"":170,""startY"":217.171875,""w"":33,""h"":42},""goPage2Time"":""2017-04-26T17:45:37.805Z"",""startDrawTime"":""2017-04-26T17:45:41.901Z"",""goPage3Time"":""2017-04-26T17:45:45.809Z"",""startInputTime"":""2017-04-26T17:45:49.429Z"",""submitTime"":""2017-04-26T17:46:15.891Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-04-26T17:45:49.429Z"",""2017-04-26T17:45:49.576Z"",""2017-04-26T17:45:49.726Z"",""2017-04-26T17:45:49.876Z"",""2017-04-26T17:45:50.124Z""],""confidence"":""yes""}"	"yes"	"White"
"36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000567121.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3JBT3HLQF9RPMXZKSS1O4GXUEAQZP7"	"A314XJY8V1YL12"	"Submitted"	"Thu May 11 13:11:57 CDT 2017"	"Wed Apr 26 13:11:41 CDT 2017"	"Wed Apr 26 13:11:57 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000567121.jpg"",""dataset"":""real"",""question"":""What color is her visor?"",""answer"":""white"",""rectangle"":{""startX"":171.70001220703125,""startY"":220.56666564941406,""w"":31,""h"":36},""goPage2Time"":""2017-04-26T18:11:44.174Z"",""startDrawTime"":""2017-04-26T18:11:49.782Z"",""goPage3Time"":""2017-04-26T18:11:52.085Z"",""startInputTime"":""2017-04-26T18:11:54.317Z"",""submitTime"":""2017-04-26T18:11:57.078Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-04-26T18:11:54.314Z"",""2017-04-26T18:11:54.505Z"",""2017-04-26T18:11:54.841Z"",""2017-04-26T18:11:55.129Z"",""2017-04-26T18:11:55.281Z""],""confidence"":""yes""}"	"yes"	"white"
"36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000567121.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3WR9XG3T640KDU7VBDHHAYT0DMS749"	"A3QJWVR7M9XA1P"	"Submitted"	"Thu May 11 15:15:08 CDT 2017"	"Wed Apr 26 15:14:37 CDT 2017"	"Wed Apr 26 15:15:08 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000567121.jpg"",""dataset"":""real"",""question"":""What color is her visor?"",""answer"":""white"",""rectangle"":{""startX"":169,""startY"":218.171875,""w"":22,""h"":39},""goPage2Time"":""2017-04-26T20:14:42.764Z"",""startDrawTime"":""2017-04-26T20:14:46.946Z"",""goPage3Time"":""2017-04-26T20:14:54.097Z"",""startInputTime"":""2017-04-26T20:14:56.979Z"",""submitTime"":""2017-04-26T20:15:07.788Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-04-26T20:14:56.975Z"",""2017-04-26T20:14:57.050Z"",""2017-04-26T20:14:57.098Z"",""2017-04-26T20:14:57.182Z"",""2017-04-26T20:14:57.298Z""],""confidence"":""yes""}"	"yes"	"white"
"36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000567121.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST9CIOSPVH4D1QPSF7I0HOZ"	"3L6L49WXW1M5QQTCNK2KCEF4MG154W"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:10:53 CDT 2017"	"Wed Apr 26 16:10:38 CDT 2017"	"Wed Apr 26 16:10:53 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000567121.jpg"",""dataset"":""real"",""question"":""What color is her visor?"",""answer"":""white"",""rectangle"":{""startX"":168.0555419921875,""startY"":216.38888549804688,""w"":40,""h"":43},""goPage2Time"":""2017-04-26T21:10:55.634Z"",""startDrawTime"":""2017-04-26T21:11:00.971Z"",""goPage3Time"":""2017-04-26T21:11:03.754Z"",""startInputTime"":""2017-04-26T21:11:05.627Z"",""submitTime"":""2017-04-26T21:11:08.771Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-04-26T21:11:05.625Z"",""2017-04-26T21:11:05.743Z"",""2017-04-26T21:11:05.823Z"",""2017-04-26T21:11:05.913Z"",""2017-04-26T21:11:06.070Z""],""confidence"":""yes""}"	"yes"	"white"
"3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000423964.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3IAS3U3I0G5XCSVYKGA9MLIYCX12B6"	"A3DTZQ659HLGGB"	"Submitted"	"Thu May 11 11:55:22 CDT 2017"	"Wed Apr 26 11:54:13 CDT 2017"	"Wed Apr 26 11:55:22 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000423964.jpg"",""dataset"":""real"",""question"":""Are there any water skiers in the picture?"",""answer"":""NO"",""rectangle"":{""startX"":33.5,""startY"":371.171875,""w"":350,""h"":262},""goPage2Time"":""2017-04-26T16:54:13.772Z"",""startDrawTime"":""2017-04-26T16:54:22.719Z"",""goPage3Time"":""2017-04-26T16:55:13.840Z"",""startInputTime"":""2017-04-26T16:55:16.629Z"",""submitTime"":""2017-04-26T16:55:19.261Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T16:55:16.625Z"",""2017-04-26T16:55:16.689Z""],""confidence"":""yes""}"	"yes"	"NO"
"3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000423964.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3I0BTBYZAYAMTQLVFLKFB8NK0860Y6"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:44:58 CDT 2017"	"Wed Apr 26 12:44:32 CDT 2017"	"Wed Apr 26 12:44:58 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000423964.jpg"",""dataset"":""real"",""question"":""Are there any water skiers in the picture?"",""answer"":""no"",""rectangle"":{""startX"":0,""startY"":319.96665954589844,""w"":426,""h"":319},""goPage2Time"":""2017-04-26T17:44:58.329Z"",""startDrawTime"":""2017-04-26T17:45:04.356Z"",""goPage3Time"":""2017-04-26T17:45:16.208Z"",""startInputTime"":""2017-04-26T17:45:19.310Z"",""submitTime"":""2017-04-26T17:45:21.083Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"yes"	"no"
"3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000423964.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3BXQMRHWK0N2FV8XUPAO6KOK7NZUMG"	"A2T204BCG3GLI"	"Submitted"	"Thu May 11 13:01:09 CDT 2017"	"Wed Apr 26 13:00:30 CDT 2017"	"Wed Apr 26 13:01:09 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000423964.jpg"",""dataset"":""real"",""question"":""Are there any water skiers in the picture?"",""answer"":""no"",""rectangle"":{""startX"":7,""startY"":229.171875,""w"":419,""h"":410},""goPage2Time"":""2017-04-26T18:00:31.534Z"",""startDrawTime"":""2017-04-26T18:00:55.935Z"",""goPage3Time"":""2017-04-26T18:01:01.284Z"",""startInputTime"":""2017-04-26T18:01:04.201Z"",""submitTime"":""2017-04-26T18:01:06.635Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T18:01:04.201Z"",""2017-04-26T18:01:04.747Z""],""confidence"":""yes""}"	"yes"	"no"
"3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000423964.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3Z7EFSHGNA3HNDQ1M5RXNVIC7RCXCT"	"A314XJY8V1YL12"	"Submitted"	"Thu May 11 13:05:14 CDT 2017"	"Wed Apr 26 13:04:36 CDT 2017"	"Wed Apr 26 13:05:14 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000423964.jpg"",""dataset"":""real"",""question"":""Are there any water skiers in the picture?"",""answer"":""no"",""rectangle"":{""startX"":16.70001220703125,""startY"":373.3666687011719,""w"":403,""h"":260},""goPage2Time"":""2017-04-26T18:04:39.326Z"",""startDrawTime"":""2017-04-26T18:05:01.307Z"",""goPage3Time"":""2017-04-26T18:05:08.275Z"",""startInputTime"":""2017-04-26T18:05:11.139Z"",""submitTime"":""2017-04-26T18:05:14.059Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T18:05:11.135Z"",""2017-04-26T18:05:11.455Z""],""confidence"":""yes""}"	"yes"	"no"
"3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000423964.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K3IX1W4S6FLZ5TIQYGOY3A14S6APY"	"3QILPRALQ6KAZGMK3NOJN7VVFNTN87"	"A39CN7ZXMNM2OB"	"Submitted"	"Thu May 11 15:28:27 CDT 2017"	"Wed Apr 26 15:28:04 CDT 2017"	"Wed Apr 26 15:28:27 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000423964.jpg"",""dataset"":""real"",""question"":""Are there any water skiers in the picture?"",""answer"":""no"",""rectangle"":{""startX"":11,""startY"":316.171875,""w"":411,""h"":317},""goPage2Time"":""2017-04-26T20:28:07.810Z"",""startDrawTime"":""2017-04-26T20:28:14.966Z"",""goPage3Time"":""2017-04-26T20:28:25.568Z"",""startInputTime"":""2017-04-26T20:28:27.646Z"",""submitTime"":""2017-04-26T20:28:28.920Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"yes"	"no"
"3DFYDSXB2WO9S34I1QSV180J2WSJUJ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:45:59 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000234391.jpg"	"600"	"1296000"	"Wed May 03 11:45:59 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WO9S34I1QSV180J2WSJUJ"	"3HWRJOOET6ROOUOGOMR5EB1NDOKSE6"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:48:02 CDT 2017"	"Wed Apr 26 12:47:50 CDT 2017"	"Wed Apr 26 12:48:02 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000234391.jpg"",""dataset"":""real"",""question"":""Is the bird by water?"",""answer"":""no"",""rectangle"":{""startX"":268,""startY"":154.96665954589844,""w"":59,""h"":66},""goPage2Time"":""2017-04-26T17:48:15.526Z"",""startDrawTime"":""2017-04-26T17:48:18.284Z"",""goPage3Time"":""2017-04-26T17:48:21.225Z"",""startInputTime"":""2017-04-26T17:48:23.654Z"",""submitTime"":""2017-04-26T17:48:25.852Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"yes"	"no"
